"ID","PERMITNUMBER","PERMITTYPE","PERMITTYPEKEY","STATUS","CONTRACTOR","CATEGORYNAME","WORKTYPE","ZONING","SQUAREFEET","PERMITFEE","PROJECTCOSTS","ADDRESS","CITY","STATE","ZIPCODE","GPSX","GPSY","DISTRICT","NEIGHBORHOOD","ISSUEDATE","Latitude","Longitude"
"10130","BL946013","Building Permit","BUILDING","Issued","H KEVIN HOSKINS CONSTRUCTION","Single Family","Addition","R5","800","60","75000","2306   TYLER LN","STRATHMOOR VILLAGE","KY","40205-0000","1231168","265002","08","","2015-06-25 12:24:05","38.219014543500002","-85.674539528300002"
"10140","HV961492","HVAC Permit","HVAC","Issued","VINSON HEATING AIR","Multi Family","Replacement","PD","0","155","2800","205 W BRECKINRIDGE ST","LOUISVILLE","KY","40203-0000","1207896","273763","04","OLD LOUISVILLE","2015-10-15 11:52:59","38.242052696499997","-85.7560307814"
"10153","EL949666","Electrical Permit","ELECTRICAL","Issued","SABER ELECTRIC","Single Family","Rewire Repair Add Wiring","UN","0","50","100","708   CALDWELL ST","LOUISVILLE","KY","40203-0000","1211863","272382","04","SMOKETOWN JACKSON","2015-07-23 13:00:11","38.238438251600002","-85.742142277499994"
"10172","EL917491","Electrical Permit","ELECTRICAL","Issued","GLENN MILLER ELECTRIC COMPANY","Commercial","Rewire Repair Add Wiring","R7","0","125","7200","122 E SOUTHLAND BLVD","LOUISVILLE","KY","40214-0000","1206057","248364","21","SOUTHSIDE","2014-09-25 11:26:55","38.172233251599998","-85.760982302100004"
"10204","HV943206","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R4","0","155","2000","1116   LAKE BLUFF CIR","LOUISVILLE","KY","40245-0000","1283307","277976","19","","2015-06-11 09:24:51","38.256711299599999","-85.493684105300005"
"10223","13BL1177","Building Permit","BUILDING","Issued","ABEL CONSTRUCTION COMPANY INC","Commercial","Renovation - Alter - Repair","CM","3821","496.73","300000","1900   COLONEL SANDERS LN","WATTERSON PARK","KY","40213-0000","1224975","257469","10","","2014-02-04 08:47:45","38.198066343000001","-85.695681477700006"
"10246","13HV6446","HVAC Permit","HVAC","Issued","JACOBI HEATING COOLING","Single Family","Replacement","R5","0","75","2150","3615   HERMAN ST","LOUISVILLE","KY","40212-0000","1192236","280390","05","SHAWNEE","2013-10-15 13:41:36","38.259532030099997","-85.810939446199995"
"10247","BL959154","Building Permit","BUILDING","Issued","CWR LLC","Single Family","Miscellaneous","R4","800","60","35000","3718   LIME KILN LN","GLENVIEW","KY","40222-0000","1241060","296941","16","","2015-09-29 09:58:42","38.307124122799998","-85.641791934400004"
"10256","BL962689","Building Permit","BUILDING","Issued","EMERGENCY RESTORATION & CONTRA","Single Family","Renovation - Alter - Repair","R4","300","50","10000","4317   EDGIN AVE","LOUISVILLE","KY","40216-0000","1186577","253412","01","","2015-10-28 08:12:33","38.185195972899997","-85.829034300499998"
"10268","HV957683","HVAC Permit","HVAC","Issued","ROBBINS HEATING & A/C CO., INC.","Single Family","Replacement","R5","0","105","4500","5711 W SOUTHLAND BLVD","LOUISVILLE","KY","40214-0000","1201091","247233","21","IROQUOIS","2015-09-17 14:07:00","38.168902944999999","-85.7781888202"
"10285","BL922606","Building Permit","BUILDING","Issued","HOWELLCO GARAGE BUILDERS","Single Family","Addition","R4","576","50","10000","7703   WESTBROOK RD","LOUISVILLE","KY","40258-0000","1171063","237873","12","","2014-11-05 12:47:24","38.141789351299998","-85.882042815399998"
"10475","279640","Building Permit","BUILDING","Issued","BOSSE & MATTINGLY CONSTRUCTION","Multi Family","Renovation - Alter - Repair","R7","1604","240.6","17981","1409   MOCKINGBIRD TERRACE DR","LOUISVILLE","KY","40207-0000","1226099","285300","09","BROWNSBORO ZORN","2010-10-15 10:11:49","38.274529541699998","-85.693288230700006"
"10520","FP957106","Fireplace Permit","FIREPLACE","Issued","FIREPLACE DISTRIBUTORS","Single Family","Gas","R4","0","35","1000","7505   CREEKTON DR","LOUISVILLE","KY","40241-0000","1249826","295790","16","","2015-09-15 08:32:42","38.304323568599997","-85.611186899900005"
"10524","14HV1109","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","New","CR","0","75","1000","1306 E BRECKINRIDGE ST","LOUISVILLE","KY","40204-0000","1215126","273024","04","HIGHLANDS","2014-01-28 12:28:54","38.240345561799998","-85.730819033000003"
"10544","BL922995","Building Permit","BUILDING","Issued","SUNSHINE BUILDERS LLC","Single Family","New","R4","8090","606.75","500000","6117   SPRINGHOUSE FARM LN","LOUISVILLE","KY","40222-0000","1243017","296364","16","","2014-11-11 14:35:14","38.305620868799998","-85.6349424191"
"10577","13HV3108","HVAC Permit","HVAC","Issued","ROMANOFF ELECTRIC LOUISVILLE","Multi Family","New","R6","0","1300","12500","614   BELLE ST","LOUISVILLE","KY","40245-0000","1280626","269592","20","","2013-07-15 17:53:17","38.2335911256","-85.502622842700006"
"10578","EL956711","Electrical Permit","ELECTRICAL","Issued","ROMANOFF ELECTRIC LOUISVILLE","Commercial","New","R6","0","100","500","14100   PORT CAPTAIN WAY","LOUISVILLE","KY","40245-0000","1280442","268970","20","","2015-09-11 08:30:39","38.231876391900002","-85.503233902399998"
"10583","BL951766","Building Permit","BUILDING","Issued","WITTEN HOMES INC","Single Family","New","PRD","3083","1231.22","200000","18812   CRESTFIELD CIR","LOUISVILLE","KY","40023-0000","1304103","269866","19","","2015-08-10 15:10:12","38.235191603499999","-85.420908147800006"
"10619","EL951793","Electrical Permit","ELECTRICAL","Issued","ROGERS ELECTRIC","Single Family","Rewire Repair Add Wiring","R3","0","50","500","4400   COMANCHE TRL","INDIAN HILLS","KY","40207-0000","1237603","286116","07","","2015-08-06 13:29:40","38.277258138900002","-85.653263289400002"
"10627","14BL1166","Building Permit","BUILDING","Issued","DEAN & CHIPMAN INC","Commercial","Renovation - Alter - Repair","C2","4200","588","59875","601 S FLOYD ST","LOUISVILLE","KY","40202-0000","1209950","275784","04","PHOENIX HILL","2014-01-24 12:35:25","38.247693644999998","-85.748994565499999"
"10637","HV942588","HVAC Permit","HVAC","Issued","AIR COMFORT OF KY","Single Family","Replacement","R5","0","105","2000","4312   FLUHR DR","LOUISVILLE","KY","40216-0000","1194328","251958","15","CLOVERLEAF","2015-05-28 11:27:30","38.181565584300003","-85.801986332300004"
"10644","13BL4310","Building Permit","BUILDING","Issued","WILLZ CONSTRUCTION","Single Family","Addition","R6","0","50","16000","7112   RIDGE CREEK RD","LOUISVILLE","KY","40291-0000","1244089","243568","24","","2013-07-24 11:50:43","38.160702998300003","-85.628453581200006"
"10673","EL946230","Electrical Permit","ELECTRICAL","Issued","CORRIGAN ELECTRIC CO INC","Single Family","Rewire Repair Add Wiring","R4","0","50","1000","2560   WOODBOURNE AVE","LOUISVILLE","KY","40205-0000","1230393","269296","08","HIGHLANDS DOUGLASS","2015-06-26 13:25:59","38.230771562199998","-85.677468398000002"
"10690","13HV1049","HVAC Permit","HVAC","Issued","BECHT HEATING COOLING INC","Single Family","New","R5","0","75","5351","2201   WADSWORTH AVE","WELLINGTON","KY","40205-0000","1231286","263572","26","","2013-06-03 14:53:34","38.215093222100002","-85.674051898000002"
"10707","EL940852","Electrical Permit","ELECTRICAL","Issued","STANSBURY ELECTRIC CO","Single Family","Rewire Repair Add Wiring","R5","0","85","3000","5115   EMERY AVE","LOUISVILLE","KY","40214-0000","1201174","245056","21","IROQUOIS","2015-05-12 12:02:39","38.1629294472","-85.777774560599994"
"10708","HV959674","HVAC Permit","HVAC","Issued","LARRY ALLEN HEATING AIR","Single Family","Replacement","R5","0","105","3700","5115   EMERY AVE","LOUISVILLE","KY","40214-0000","1201174","245056","21","IROQUOIS","2015-10-02 07:56:27","38.1629294472","-85.777774560599994"
"10773","HV944586","HVAC Permit","HVAC","Issued","RICK ALLGEIER ASSOC INC","Single Family","Replacement","R5","0","105","9435","1970   RICHMOND DR","LOUISVILLE","KY","40205-0000","1224120","267884","08","DEER PARK","2015-06-15 10:26:37","38.226625674700003","-85.699226485899999"
"10776","HV965532","HVAC Permit","HVAC","Issued","KEN J BUEHNER HEATING AC","Single Family","Replacement","R5","0","105","1200","1408   SOUTHGATE AVE","LOUISVILLE","KY","40215-0000","1199148","258819","15","TAYLOR BERRY","2015-11-13 15:22:20","38.200625229800004","-85.785618136699995"
"10794","348988","Building Permit","BUILDING","Issued","DESIGN SOURCE LLC","Single Family","Addition","TNZD","354","100","45000","1609 S 3RD ST","LOUISVILLE","KY","40208-0000","1206598","267222","06","OLD LOUISVILLE","2012-12-07 13:09:52","38.224035089899999","-85.760176189700005"
"10855","HV948804","HVAC Permit","HVAC","Issued","LARRY ALLEN HEATING AIR","Single Family","Replacement","R4","0","105","1995","3323   VAN WINKLE DR","LOUISVILLE","KY","40216-0000","1184726","259834","01","","2015-07-17 09:21:35","38.202740991900001","-85.8358578502"
"10858","HV946235","HVAC Permit","HVAC","Issued","RICK BAYSE","Single Family","Replacement","R5","0","105","2600","1071   HESS LN","LOUISVILLE","KY","40217-0000","1215616","261517","10","AUDUBON","2015-06-26 14:00:35","38.208772882700003","-85.728470111299998"
"10861","EL949707","Electrical Permit","ELECTRICAL","Issued","BLOYD ELECTRICAL SERVICES","Single Family","Rewire Repair Add Wiring","R3","0","50","50","6   CANTERBURY DR","LINCOLNSHIRE","KY","40220-0000","1246629","266342","18","","2015-07-23 14:37:12","38.223338011400003","-85.620799384799994"
"10865","EL917516","Electrical Permit","ELECTRICAL","Issued","GLENN MILLER ELECTRIC COMPANY","Commercial","Rewire Repair Add Wiring","R7","0","150","4400","106 E SOUTHLAND BLVD","LOUISVILLE","KY","40214-0000","1205545","248216","21","SOUTHSIDE","2014-09-25 11:28:23","38.171803817300002","-85.762754592299999"
"10867","356755","Building Permit","BUILDING","Issued","B & G ROOFING AND FRAMING","Single Family","Renovation - Alter - Repair","R5","1920","388","10000","223   NORTHWESTERN PKY","LOUISVILLE","KY","40212-0000","1189071","283979","05","SHAWNEE","2013-03-27 16:18:52","38.269238191200003","-85.822173830200001"
"10900","HV949728","HVAC Permit","HVAC","Issued","CAIR HEATING & COOLING LLC","Single Family","Replacement","R6","0","105","5000","2321   RODMAN ST","LOUISVILLE","KY","40208-0000","1204268","264067","06","ALGONQUIN","2015-07-29 09:26:36","38.215267408599999","-85.768104734199994"
"10917","EL940638","Electrical Permit","ELECTRICAL","Issued","CHRIS NUNN ELECTRIC","Single Family","Rewire Repair Add Wiring","R1","0","85","5000","4100   LIME KILN LN","GLENVIEW","KY","40222-0000","1240207","298624","16","","2015-05-11 10:16:11","38.3117096585","-85.644853077299999"
"10930","EL917608","Electrical Permit","ELECTRICAL","Issued","GLENN MILLER ELECTRIC COMPANY","Commercial","Rewire Repair Add Wiring","R7","0","150","4400","5103 S 1ST ST","LOUISVILLE","KY","40214-0000","1205324","248504","21","SOUTHSIDE","2014-09-25 11:26:22","38.172584596500002","-85.763539691099993"
"10935","HV926699","HVAC Permit","HVAC","Issued","LEGACY HEATING & AIR","Single Family","Replacement","R4","0","125","5200","5805   SHELBY ST","LOUISVILLE","KY","40291-0000","1255638","244196","22","","2014-12-15 09:51:45","38.162895021700002","-85.588322876399999"
"10946","HV944701","HVAC Permit","HVAC","Issued","BUTCH & SONS HEATING & AC","Single Family","Replacement","R4","0","105","3900","7400   TERRY RD","LOUISVILLE","KY","40258-0000","1174190","239935","12","","2015-06-15 20:41:08","38.147602429599999","-85.871298020799998"
"10971","HV943209","HVAC Permit","HVAC","Issued","MAESER MASTER SERVICES","Single Family","Replacement","R6","0","105","1500","10503   POINTE BAY BLVD","LOUISVILLE","KY","40241-0000","1265819","295586","17","","2015-06-03 08:13:55","38.304399160099997","-85.555449726000006"
"10976","13BL1488","Building Permit","BUILDING","Issued","PRODIGY CONSTRUCTION CORP, INC","Commercial","Foundation","C1","0","100","20000","14000   SHELBYVILLE RD","LOUISVILLE","KY","40245-0000","1284313","271355","20","","2013-06-21 14:38:28","38.238568885299998","-85.489870612000004"
"10983","EL944006","Electrical Permit","ELECTRICAL","Issued","RON TRAUD ELECTRIC","Single Family","Rewire Repair Add Wiring","R4","0","85","500","6514   BRIDLEVIEW CIR","LOUISVILLE","KY","40228-0000","1238806","237458","24","","2015-06-10 09:25:34","38.143708128","-85.646503220300005"
"11007","HV956983","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R4","0","105","1000","6617   ROCKVIEW WAY","LOUISVILLE","KY","40299-0000","1265215","241347","20","","2015-09-14 16:42:57","38.155449732500003","-85.554876647300006"
"11101","BL951162","Building Permit","BUILDING","Issued","DON JOHNSON MIDWEST MAN DEV","Single Family","New","R4","9029","677.18","450000","15104   MEADOW FARMS CT","LOUISVILLE","KY","40245-0000","1286298","286104","19","","2015-08-05 14:13:25","38.2791392261","-85.483647898300006"
"11153","297613","Building Permit","BUILDING","Issued","STONECROFT HOMES LLC","Single Family","New","PVD","5911","443.33","500000","9204   NORTON COMMONS BLVD","LOUISVILLE","KY","40059-0000","1261859","301939","16","","2011-05-23 15:58:02","38.321687687100003","-85.569565371699994"
"11238","14BL3836","Building Permit","BUILDING","Issued","PRESCOTT HOMES LLC","Single Family","New","R5A","2250","168.75","80000","3910   BRISTOL OAKS DR","LOUISVILLE","KY","40299-0000","1252669","253732","11","","2014-07-29 07:58:09","38.188959390000001","-85.599133868199999"
"11251","13PL1023","Parking Lot Permit","PARK LOT","Issued","KESCO CONSTRUCTION COMPANY INC","Multi Family","New","UN","0","71","0","749 S JACKSON ST","LOUISVILLE","KY","40203-0000","1210812","273786","04","SMOKETOWN JACKSON","2014-09-08 13:58:23","38.242246328999997","-85.745880403100003"
"11252","13BL4820","Building Permit","BUILDING","Issued","KESCO CONSTRUCTION COMPANY INC","Misc (Tent, Foundation, Etc)","New","UN","250","50","1000","749 S JACKSON ST","LOUISVILLE","KY","40203-0000","1210812","273786","04","SMOKETOWN JACKSON","2014-09-08 13:57:58","38.242246328999997","-85.745880403100003"
"11253","BL940838","Building Permit","BUILDING","Issued","MASTERCRAFT HOMES","Single Family","Renovation - Alter - Repair","PVD","999","74.92","20000","8913   COLTSFOOT TRCE","LOUISVILLE","KY","40059-0000","1261722","303963","16","","2015-05-12 11:53:35","38.327239593599998","-85.570143971899995"
"11314","13BL1328","Building Permit","BUILDING","Issued","BLUEGRASS GARAGE BUILDERS INC","Single Family","Addition","R4","576","63.36","10000","8305   HUNTSMAN TRL","LOUISVILLE","KY","40291-0000","1250047","236160","23","","2013-06-13 14:14:37","38.140605622199999","-85.607354612999998"
"11335","EL965059","Electrical Permit","ELECTRICAL","Issued","PERFORMANCE ELECTRIC INC","Single Family","Rewire Repair Add Wiring","R4","0","50","800","132   TANGLEWOOD TRL","WILDWOOD","KY","40223-0000","1260242","276092","18","","2015-11-11 08:23:08","38.250655551199998","-85.573906144099993"
"11366","EL949939","Electrical Permit","ELECTRICAL","Issued","BEAVIN ELECTRIC COMPANY","Single Family","Rewire Repair Add Wiring","R5","0","50","300","4402 E INDIAN TRL","LOUISVILLE","KY","40213-0000","1229573","249521","02","","2015-07-25 12:08:55","38.176440661400001","-85.679254485100003"
"11401","HV942950","HVAC Permit","HVAC","Issued","PRUDENTIAL HVAC","Single Family","Replacement","R5","0","105","7800","1619   DEER PARK AVE","LOUISVILLE","KY","40205-0000","1220973","267201","08","DEER PARK","2015-06-01 16:42:49","38.224613903200002","-85.710142413400007"
"11410","EL965293","Electrical Permit","ELECTRICAL","Issued","MELLO ELECTRIC LLC","Multi Family","Rewire Repair Add Wiring","R6","0","175","100","3027   GREENWOOD AVE","LOUISVILLE","KY","40211-0000","1194058","274310","01","PARKLAND","2015-11-12 07:49:14","38.242923308599998","-85.8042376322"
"11416","EL935275","Electrical Permit","ELECTRICAL","Issued","WARREN ELECTRIC INC","Single Family","Rewire Repair Add Wiring","R6","0","85","800","1241   HULL ST","LOUISVILLE","KY","40204-0000","1216297","276191","04","IRISH HILL","2015-03-20 07:02:04","38.2490926742","-85.726919235899999"
"11431","EL964655","Electrical Permit","ELECTRICAL","Issued","AMTECK","Commercial","Rewire Repair Add Wiring","(C3)","0","120","14000","500 W MAIN ST","LOUISVILLE","KY","40202-0000","1207160","279039","04","CENTRAL BUSINESS DISTRICT","2015-11-09 09:12:43","38.256505607900003","-85.758893995500003"
"11436","EL949136","Electrical Permit","ELECTRICAL","Issued","AMTECK","Commercial","Rewire Repair Add Wiring","(C3)","0","100","35000","500 W MAIN ST","LOUISVILLE","KY","40202-0000","1207160","279039","04","CENTRAL BUSINESS DISTRICT","2015-07-20 17:12:36","38.256505607900003","-85.758893995500003"
"11440","EL958822","Electrical Permit","ELECTRICAL","Issued","JAMES W SUELL","Single Family","Rewire Repair Add Wiring","R5","0","50","50","1848 W KENTUCKY ST","LOUISVILLE","KY","40210-0000","1198811","273823","06","CALIFORNIA","2015-09-25 15:51:49","38.241805249199999","-85.787662292099995"
"11473","EL964802","Electrical Permit","ELECTRICAL","Issued","GREENLIGHT ELECTRIC","Single Family","Rewire Repair Add Wiring","R6","0","50","1100","1417 S 28TH ST","LOUISVILLE","KY","40211-0000","1195068","270816","01","PARKLAND","2015-11-09 18:44:05","38.233376857700001","-85.800516650600002"
"11482","HV957859","HVAC Permit","HVAC","Issued","BRYANT HEATING & AC","Single Family","Replacement","R5","0","105","1000","4307   RETREAT RD","LOUISVILLE","KY","40219-0000","1228985","244010","02","","2015-09-18 13:40:43","38.161284063099998","-85.681001866800003"
"11487","EL942495","Electrical Permit","ELECTRICAL","Issued","PAYNE ELECTRIC COMPANY INC","Single Family","Rewire Repair Add Wiring","R4","0","85","1500","427   TWINBROOK RD","LOUISVILLE","KY","40207-0000","1239095","281977","07","","2015-05-28 08:17:51","38.265956058","-85.647847665599997"
